"nombre","has_projectTotal","bioma","year","has_perdida","has_perdida_cum","has_bosque","has_no_bosque"
"Consejo Comunitario El Saman",576.020072160741,"Andean","x2020",0,5.86594204531908,183.77378960401,392.246282556731
"Consejo Comunitario El Saman",576.020072160741,"Andean","x2021",0,5.86594204531908,183.77378960401,392.246282556731
"Consejo Comunitario Asnazu (Piedra Pintada Piedra Escrita)",39.7553242998036,"Andean","x2000",NA,NA,31.6498698309116,8.105454468892
"Consejo Comunitario Asnazu (Piedra Pintada Piedra Escrita)",39.7553242998036,"Andean","x2001",0,0,31.6498698309116,8.105454468892
"Consejo Comunitario Asnazu (Piedra Pintada Piedra Escrita)",39.7553242998036,"Andean","x2002",0,0,31.6498698309116,8.105454468892
"Consejo Comunitario Asnazu (Piedra Pintada Piedra Escrita)",39.7553242998036,"Andean","x2003",0,0,31.6498698309116,8.105454468892
"Consejo Comunitario Asnazu (Piedra Pintada Piedra Escrita)",39.7553242998036,"Andean","x2004",0,0,31.6498698309116,8.105454468892
"Consejo Comunitario Asnazu (Piedra Pintada Piedra Escrita)",39.7553242998036,"Andean","x2005",0,0,31.6498698309116,8.105454468892
"Consejo Comunitario Asnazu (Piedra Pintada Piedra Escrita)",39.7553242998036,"Andean","x2006",0,0,31.6498698309116,8.105454468892
"Consejo Comunitario Asnazu (Piedra Pintada Piedra Escrita)",39.7553242998036,"Andean","x2007",0,0,31.6498698309116,8.105454468892
"Consejo Comunitario Asnazu (Piedra Pintada Piedra Escrita)",39.7553242998036,"Andean","x2008",0.0771948044656381,0.0771948044656381,31.572675026446,8.18264927335764
"Consejo Comunitario Asnazu (Piedra Pintada Piedra Escrita)",39.7553242998036,"Andean","x2009",0,0.0771948044656381,31.572675026446,8.18264927335764
"Consejo Comunitario Asnazu (Piedra Pintada Piedra Escrita)",39.7553242998036,"Andean","x2010",0,0.0771948044656381,31.572675026446,8.18264927335764
"Consejo Comunitario Asnazu (Piedra Pintada Piedra Escrita)",39.7553242998036,"Andean","x2011",0,0.0771948044656381,31.572675026446,8.18264927335764
"Consejo Comunitario Asnazu (Piedra Pintada Piedra Escrita)",39.7553242998036,"Andean","x2012",0,0.0771948044656381,31.572675026446,8.18264927335764
"Consejo Comunitario Asnazu (Piedra Pintada Piedra Escrita)",39.7553242998036,"Andean","x2013",0,0.0771948044656381,31.572675026446,8.18264927335764
"Consejo Comunitario Asnazu (Piedra Pintada Piedra Escrita)",39.7553242998036,"Andean","x2014",0.308779217862552,0.385974022328191,31.2638958085834,8.49142849122019
"Consejo Comunitario Asnazu (Piedra Pintada Piedra Escrita)",39.7553242998036,"Andean","x2015",0.231584413396914,0.617558435725105,31.0323113951865,8.72301290461711
"Consejo Comunitario Asnazu (Piedra Pintada Piedra Escrita)",39.7553242998036,"Andean","x2016",0.231584413396914,0.849142849122019,30.8007269817896,8.95459731801402
"Consejo Comunitario Asnazu (Piedra Pintada Piedra Escrita)",39.7553242998036,"Andean","x2017",0,0.849142849122019,30.8007269817896,8.95459731801402
"Consejo Comunitario Asnazu (Piedra Pintada Piedra Escrita)",39.7553242998036,"Andean","x2018",0,0.849142849122019,30.8007269817896,8.95459731801402
"Consejo Comunitario Asnazu (Piedra Pintada Piedra Escrita)",39.7553242998036,"Andean","x2019",0,0.849142849122019,30.8007269817896,8.95459731801402
"Consejo Comunitario Asnazu (Piedra Pintada Piedra Escrita)",39.7553242998036,"Andean","x2020",0,0.849142849122019,30.8007269817896,8.95459731801402
"Consejo Comunitario Asnazu (Piedra Pintada Piedra Escrita)",39.7553242998036,"Andean","x2021",0,0.849142849122019,30.8007269817896,8.95459731801402
"Asociación Afrocolombiana De La Sierra Sector Occidente ""Afrosiso""",80.6265874616238,"Andean","x2000",NA,NA,50.6134367223208,30.013150739303
"Asociación Afrocolombiana De La Sierra Sector Occidente ""Afrosiso""",80.6265874616238,"Andean","x2001",0,0,50.6134367223208,30.013150739303
"Asociación Afrocolombiana De La Sierra Sector Occidente ""Afrosiso""",80.6265874616238,"Andean","x2002",0,0,50.6134367223208,30.013150739303
"Asociación Afrocolombiana De La Sierra Sector Occidente ""Afrosiso""",80.6265874616238,"Andean","x2003",0,0,50.6134367223208,30.013150739303
"Asociación Afrocolombiana De La Sierra Sector Occidente ""Afrosiso""",80.6265874616238,"Andean","x2004",0.0771546291498793,0.0771546291498793,50.5362820931709,30.0903053684529
"Asociación Afrocolombiana De La Sierra Sector Occidente ""Afrosiso""",80.6265874616238,"Andean","x2005",0.0771546291498793,0.154309258299759,50.459127464021,30.1674599976028
"Asociación Afrocolombiana De La Sierra Sector Occidente ""Afrosiso""",80.6265874616238,"Andean","x2006",0,0.154309258299759,50.459127464021,30.1674599976028
"Asociación Afrocolombiana De La Sierra Sector Occidente ""Afrosiso""",80.6265874616238,"Andean","x2007",0,0.154309258299759,50.459127464021,30.1674599976028
"Asociación Afrocolombiana De La Sierra Sector Occidente ""Afrosiso""",80.6265874616238,"Andean","x2008",0,0.154309258299759,50.459127464021,30.1674599976028
"Asociación Afrocolombiana De La Sierra Sector Occidente ""Afrosiso""",80.6265874616238,"Andean","x2009",0.617237033199034,0.771546291498793,49.841890430822,30.7846970308018
"Asociación Afrocolombiana De La Sierra Sector Occidente ""Afrosiso""",80.6265874616238,"Andean","x2010",0,0.771546291498793,49.841890430822,30.7846970308018
"Asociación Afrocolombiana De La Sierra Sector Occidente ""Afrosiso""",80.6265874616238,"Andean","x2011",0.154309258299759,0.925855549798551,49.6875811725223,30.9390062891016
"Asociación Afrocolombiana De La Sierra Sector Occidente ""Afrosiso""",80.6265874616238,"Andean","x2012",0.154309258299759,1.08016480809831,49.5332719142225,31.0933155474013
"Asociación Afrocolombiana De La Sierra Sector Occidente ""Afrosiso""",80.6265874616238,"Andean","x2013",0,1.08016480809831,49.5332719142225,31.0933155474013
"Asociación Afrocolombiana De La Sierra Sector Occidente ""Afrosiso""",80.6265874616238,"Andean","x2014",0,1.08016480809831,49.5332719142225,31.0933155474013
"Asociación Afrocolombiana De La Sierra Sector Occidente ""Afrosiso""",80.6265874616238,"Andean","x2015",0,1.08016480809831,49.5332719142225,31.0933155474013
"Asociación Afrocolombiana De La Sierra Sector Occidente ""Afrosiso""",80.6265874616238,"Andean","x2016",0,1.08016480809831,49.5332719142225,31.0933155474013
"Asociación Afrocolombiana De La Sierra Sector Occidente ""Afrosiso""",80.6265874616238,"Andean","x2017",0,1.08016480809831,49.5332719142225,31.0933155474013
"Asociación Afrocolombiana De La Sierra Sector Occidente ""Afrosiso""",80.6265874616238,"Andean","x2018",0,1.08016480809831,49.5332719142225,31.0933155474013
"Asociación Afrocolombiana De La Sierra Sector Occidente ""Afrosiso""",80.6265874616238,"Andean","x2019",0,1.08016480809831,49.5332719142225,31.0933155474013
"Asociación Afrocolombiana De La Sierra Sector Occidente ""Afrosiso""",80.6265874616238,"Andean","x2020",0,1.08016480809831,49.5332719142225,31.0933155474013
"Asociación Afrocolombiana De La Sierra Sector Occidente ""Afrosiso""",80.6265874616238,"Andean","x2021",0,1.08016480809831,49.5332719142225,31.0933155474013
"Palenque La Torre",1377.48953980576,"Andean","x2000",NA,NA,475.508461017733,898.809991133226
"Palenque La Torre",1377.48953980576,"Andean","x2001",4.79530328287239,4.79530328287239,470.713157734861,903.605294416099
"Palenque La Torre",1377.48953980576,"Andean","x2002",0,4.79530328287239,470.713157734861,903.605294416099
"Palenque La Torre",1377.48953980576,"Andean","x2003",0.0773436013366514,4.87264688420904,470.635814133524,903.682638017435
"Palenque La Torre",1377.48953980576,"Andean","x2004",3.71249286415927,8.58513974836831,466.923321269365,907.395130881595
"Palenque La Torre",1377.48953980576,"Andean","x2005",0.0773436013366514,8.66248334970496,466.845977668028,907.472474482931
"Palenque La Torre",1377.48953980576,"Andean","x2006",15.8554382740135,24.5179216237185,450.990539394014,923.327912756945
"Palenque La Torre",1377.48953980576,"Andean","x2007",0,24.5179216237185,450.990539394014,923.327912756945
"Palenque La Torre",1377.48953980576,"Andean","x2008",0.928123216039817,25.4460448397583,450.062416177975,924.256035972985
"Palenque La Torre",1377.48953980576,"Andean","x2009",22.0429263809457,47.488971220704,428.019489797029,946.29896235393
"Palenque La Torre",1377.48953980576,"Andean","x2010",0.464061608019909,47.9530328287239,427.555428189009,946.76302396195
"Palenque La Torre",1377.48953980576,"Andean","x2011",0.773436013366514,48.7264688420904,426.781992175643,947.536459975317
"Palenque La Torre",1377.48953980576,"Andean","x2012",8.2757653430217,57.0022341851121,418.506226832621,955.812225318338
"Palenque La Torre",1377.48953980576,"Andean","x2013",0.309374405346606,57.3116085904587,418.196852427274,956.121599723685
"Palenque La Torre",1377.48953980576,"Andean","x2014",0.154687202673303,57.466295793132,418.042165224601,956.276286926358
"Palenque La Torre",1377.48953980576,"Andean","x2015",0.0773436013366514,57.5436393944687,417.964821623264,956.353630527695
"Palenque La Torre",1377.48953980576,"Andean","x2016",0.0773436013366514,57.6209829958053,417.887478021928,956.430974129032
"Palenque La Torre",1377.48953980576,"Andean","x2017",0,57.6209829958053,417.887478021928,956.430974129032
